Customer ID,Recency,Frequency,Monetary,Tenure,Target_6M_Spend
13203.0,50,7,1944.5,530,703.75
13204.0,539,1,966.6600000000001,539,0.0
13205.0,251,1,2803.2,251,0.0
13206.0,208,13,8377.32,540,0.0
13207.0,259,2,285.6,420,250.26000000000002
13208.0,14,6,1464.81,544,523.6899999999999
13209.0,35,8,4980.34,492,3529.17
13211.0,169,8,1642.6,541,1086.72
13213.0,7,8,2746.2200000000003,376,1105.3
13214.0,225,7,3264.23,454,0.0
13215.0,210,1,81.6,210,0.0
13216.0,75,1,333.74,75,0.0
13217.0,463,1,132.5,463,533.98
13219.0,426,1,76.23,426,0.0
13220.0,27,3,1076.49,383,259.6
13221.0,48,2,847.41,167,0.0
13222.0,385,1,88.5,385,0.0
13223.0,8,6,969.12,473,0.0
13225.0,4,13,13538.11,530,1358.76
13226.0,81,2,312.46,201,0.0
13227.0,9,1,257.7,9,0.0
13229.0,33,1,160.95,33,0.0
13230.0,9,25,5353.29,439,610.23
13232.0,4,3,691.9,51,665.7
13233.0,144,3,875.58,502,300.88
13234.0,480,2,356.95,540,0.0
13235.0,20,1,1031.07,20,0.0
13237.0,195,1,643.0,195,0.0
13238.0,168,3,397.05,398,609.58
13239.0,69,5,1594.69,310,0.0
13240.0,65,6,1517.28,460,221.24
13241.0,219,1,115.58,219,0.0
13242.0,21,6,533.0,476,166.4
13243.0,11,5,1278.04,439,0.0
13245.0,240,1,558.72,240,430.5
13246.0,14,9,3048.65,333,338.78
13249.0,69,7,1189.36,492,419.57
13250.0,268,2,256.04,310,0.0
13251.0,210,1,252.68,210,0.0
13252.0,202,2,399.3,433,0.0
13253.0,147,3,2397.19,511,553.92
13254.0,184,1,51.41,184,0.0
13255.0,181,2,730.65,320,173.81
13257.0,244,1,149.75,244,0.0
13258.0,13,3,561.22,208,473.96
13259.0,205,8,1141.06,506,292.32
13261.0,76,2,944.1,93,0.0
13262.0,71,3,573.45,408,0.0
13263.0,6,18,4541.37,221,3819.12
13264.0,250,1,722.5600000000001,250,0.0
13265.0,53,2,1124.88,81,982.78
13266.0,11,12,3811.35,530,2323.69
13267.0,7,28,7446.91,540,2010.15
13268.0,6,5,1837.78,75,1376.91
13269.0,26,18,5593.7,545,2964.32
13270.0,174,1,1180.0,174,0.0
13274.0,217,1,360.85,217,0.0
13275.0,191,2,241.66,440,0.0
13276.0,205,3,1348.33,450,590.9300000000001
13277.0,188,3,264.9,347,258.4
13278.0,207,3,893.12,418,542.73
13280.0,124,6,2207.13,452,115.5
13281.0,247,1,350.85,247,0.0
13282.0,28,2,525.75,214,787.4399999999999
13283.0,375,2,279.7,448,93.66
13284.0,138,1,201.19,138,0.0
13285.0,34,4,1828.74,432,1535.85
13286.0,408,1,734.91,408,0.0
13287.0,411,3,781.59,512,0.0
13288.0,251,5,927.61,474,0.0
13289.0,531,1,307.95,531,0.0
13290.0,246,1,208.63,246,0.0
13291.0,222,10,2959.73,474,361.11
13292.0,92,4,665.14,334,329.37
13293.0,200,6,1192.94,476,0.0
13294.0,57,2,1299.44,454,390.09
13295.0,167,4,1101.97,384,0.0
13296.0,231,5,705.11,385,87.4
13297.0,193,3,2278.77,350,1766.33
13299.0,76,3,1218.7,336,0.0
13300.0,196,2,913.62,382,371.89
13301.0,30,2,327.77,100,290.32
13302.0,334,1,95.45,334,63.75
13303.0,208,1,61.72,208,0.0
13304.0,159,4,1217.99,477,0.0
13305.0,53,10,2394.1,447,1147.45
13306.0,238,1,53.65,238,0.0
13307.0,295,2,258.34,400,15.0
13308.0,11,2,1099.81,404,570.5600000000001
13309.0,14,3,796.22,200,675.27
13310.0,14,4,1226.82,210,314.38
13312.0,259,1,124.75,259,0.0
13313.0,23,9,2499.7400000000002,545,945.58
13315.0,497,1,310.26000000000005,497,0.0
13316.0,62,7,8836.32,447,4355.25
13317.0,6,18,5526.391,534,959.7
13319.0,15,43,15764.79,541,6008.61
13320.0,21,4,1188.01,286,1040.09
13324.0,11,15,7190.51,371,3322.96
13326.0,240,1,281.76,240,0.0
13327.0,67,16,7673.66,529,2205.82
13328.0,124,1,1308.48,124,0.0
13329.0,174,7,4628.17,543,484.79999999999995
13330.0,123,4,2001.07,462,805.11
13331.0,209,1,262.4,209,0.0
13333.0,219,3,1015.74,466,0.0
13334.0,113,3,4387.37,460,1876.38
13337.0,354,1,1575.26,354,0.0
13338.0,349,3,1958.6,511,487.02
13339.0,8,1,860.12,8,0.0
13340.0,84,6,15042.11,463,7058.45
13341.0,68,1,775.85,68,0.0
13344.0,85,1,1656.15,85,887.57
13345.0,95,1,389.5,95,0.0
13346.0,270,6,299.4,404,0.0
13357.0,65,5,3838.36,435,0.0
13358.0,76,1,439.03,76,0.0
13359.0,211,1,603.75,211,439.56
13360.0,239,4,1553.65,508,0.0
13361.0,280,2,1450.5,425,0.0
13362.0,53,5,3884.86,233,1509.21
13363.0,217,1,731.36,217,992.5
13365.0,25,1,700.6,25,1524.77
13367.0,239,1,510.2,239,0.0
13368.0,64,4,1121.5,231,0.0
13369.0,173,1,616.5600000000001,173,0.0
13370.0,179,1,1509.74,179,0.0
13371.0,313,2,2297.66,440,0.0
13373.0,84,4,5262.64,541,2324.55
13374.0,222,2,422.8,257,0.0
13375.0,252,1,1013.58,252,778.65
13376.0,11,2,770.0,42,249.76
13377.0,204,2,1552.88,453,0.0
13380.0,240,1,62.4,240,0.0
13381.0,15,8,5656.41,546,2567.96
13382.0,88,5,1387.58,539,0.0
13383.0,351,1,305.28000000000003,351,0.0
13384.0,198,4,2528.9,308,4151.93
13385.0,137,1,534.57,137,0.0
13386.0,222,2,835.46,245,0.0
13387.0,225,1,189.44,225,0.0
13388.0,411,1,508.55,411,677.1
13389.0,40,1,257.89,40,540.07
13391.0,11,1,59.8,11,0.0
13392.0,485,1,91.14,485,0.0
13393.0,391,4,1131.45,540,0.0
13394.0,22,14,5037.01,546,1282.59
13395.0,208,2,872.51,229,307.72
13396.0,127,1,387.27000000000004,127,973.72
13397.0,102,7,2249.51,496,942.36
13398.0,0,2,670.34,256,0.0
13399.0,272,3,275.4,327,0.0
13400.0,390,1,310.83,390,0.0
13402.0,180,3,1222.18,372,312.95
13403.0,195,2,154.5,531,75.0
13404.0,20,1,217.81,20,0.0
13405.0,12,5,1198.81,532,15.001
13406.0,235,2,568.92,439,0.0
13407.0,386,3,2244.7,469,0.0
13408.0,15,69,34723.532,543,15601.31
13410.0,71,6,1603.54,539,598.4200000000001
13412.0,428,1,487.35,428,0.0
13413.0,447,6,429.44,495,0.0
13414.0,104,4,1493.64,411,1000.5
13415.0,280,4,800.67,536,0.0
13416.0,544,1,228.3,544,712.5
13417.0,13,5,1264.66,477,0.0
13418.0,12,22,9446.77,536,2786.83
13421.0,98,7,3077.08,471,1026.04
13423.0,236,1,217.03,236,0.0
13424.0,257,1,572.77,257,0.0
13425.0,102,3,2180.99,387,1222.64
13426.0,46,16,5811.08,538,2064.52
13427.0,23,4,638.4300000000001,530,368.1
13428.0,322,2,281.51,322,218.47
13431.0,214,6,2047.14,467,1269.1
13432.0,379,2,439.1,420,0.0
13433.0,309,4,658.32,504,0.0
13434.0,193,3,1132.6200000000001,463,534.24
13435.0,184,2,665.34,308,3367.59
13438.0,355,1,46.5,355,0.0
13439.0,63,3,986.61,334,0.0
13440.0,231,7,1295.25,259,0.0
13441.0,239,1,424.26,239,296.64
13442.0,475,3,419.87,546,0.0
13443.0,256,6,1280.16,485,0.0
13444.0,182,2,631.68,314,0.0
13445.0,434,1,241.89999999999998,434,0.0
13446.0,238,11,3881.89,471,0.0
13448.0,26,11,7124.76,541,2116.11
13450.0,12,9,2754.86,411,1365.18
13451.0,19,9,5867.15,436,1323.77
13452.0,67,3,729.8,280,0.0
13453.0,97,2,609.71,210,171.98
13454.0,449,1,219.87,449,0.0
13455.0,174,5,2540.53,538,365.4
13456.0,15,1,207.66,15,1559.0600000000002
13457.0,496,2,148.22,545,0.0
13458.0,22,8,7942.32,196,3432.43
13459.0,432,2,1160.4099999999999,490,0.0
13461.0,215,3,2715.0,405,1445.0
13462.0,60,5,1153.8500000000001,533,0.0
13464.0,202,5,2422.96,426,674.68
13465.0,254,2,931.12,394,0.0
13466.0,216,4,705.45,436,307.90000000000003
13468.0,9,56,11276.66,544,1832.91
13469.0,461,1,82.4,461,0.0
13472.0,271,2,592.24,363,0.0
13473.0,140,7,2476.38,532,181.38
13474.0,44,3,663.79,303,0.0
13475.0,25,3,1278.48,106,153.3
13476.0,89,4,1550.6000000000001,452,510.87
13477.0,19,7,1895.6200000000001,491,938.55
13478.0,277,5,2215.78,485,0.0
13479.0,8,4,851.37,285,0.0
13480.0,224,2,627.82,487,0.0
13481.0,0,8,3005.27,543,825.57
13482.0,40,2,336.09,435,0.0
13484.0,49,3,790.72,447,0.0
13485.0,41,11,3019.2200000000003,544,0.0
13487.0,21,4,680.27,542,166.6
13488.0,4,16,12150.0,491,3437.88
13489.0,97,2,235.68,102,213.84
13490.0,462,1,154.25,462,0.0
13491.0,55,25,4382.37,540,184.19
13492.0,22,1,315.3,22,954.54
13493.0,83,2,618.63,95,0.0
13494.0,119,1,316.26000000000005,119,0.0
13495.0,40,8,4401.82,540,659.8
13496.0,167,1,501.01,167,152.32
13497.0,90,6,1320.33,477,0.0
13498.0,538,1,327.38,538,0.0
13499.0,33,2,463.79,77,695.3199999999999
13500.0,209,1,299.53,209,1166.77
13501.0,96,3,2885.11,378,0.0
13502.0,82,4,677.66,356,102.83999999999999
13503.0,287,5,1688.54,469,216.85
13505.0,0,2,1916.09,40,2477.54
13506.0,124,5,1639.2,268,0.0
13508.0,51,2,287.05,450,0.0
13509.0,62,4,785.02,315,231.6
13510.0,183,7,2766.73,526,1449.7
13511.0,484,1,282.76,484,0.0
13512.0,68,4,713.39,391,0.0
13513.0,249,2,619.49,463,205.1
13514.0,236,3,663.7,490,152.20000000000002
13515.0,55,3,578.1,452,687.72
13516.0,46,2,441.85,225,1243.41
13519.0,250,1,220.46,250,122.75
13520.0,67,8,4764.35,530,2145.05
13523.0,7,4,3505.88,210,1595.64
13524.0,27,1,159.20000000000002,27,520.98
13525.0,56,1,282.88,56,345.9
13526.0,546,2,1182.0,546,0.0
13527.0,9,7,2981.87,495,1701.8700000000001
13529.0,12,1,181.1,12,126.66000000000001
13530.0,442,1,402.98,442,0.0
13531.0,13,6,1738.52,544,0.0
13533.0,75,2,146.64,75,124.14999999999999
13534.0,7,26,4499.62,328,2864.08
13535.0,210,1,89.5,210,0.0
13537.0,233,2,717.85,259,0.0
13538.0,82,7,2336.18,483,776.55
13539.0,48,6,1253.67,398,315.69
13540.0,275,3,632.39,463,0.0
13541.0,235,2,785.25,378,0.0
13542.0,184,17,4006.17,537,0.0
13543.0,442,2,1439.61,495,0.0
13544.0,48,5,660.5,452,168.5
13545.0,198,2,374.64,352,0.0
13546.0,8,3,653.31,232,438.83
13547.0,216,1,175.53,216,0.0
13548.0,51,2,507.59,279,401.4
13549.0,0,4,600.15,195,405.65
13550.0,191,1,349.51,191,0.0
13551.0,127,2,244.2,474,0.0
13552.0,13,15,5100.14,466,1878.78
13553.0,482,1,517.8,482,0.0
13554.0,188,7,1638.28,254,0.0
13555.0,9,11,6439.96,497,2559.23
13556.0,237,2,200.82,243,0.0
13557.0,88,12,2688.88,539,343.38
13559.0,320,2,990.0,351,0.0
13561.0,23,11,1820.72,457,0.0
13562.0,53,6,3642.12,502,1196.06
13564.0,162,36,16698.91,545,550.64
13565.0,142,2,284.76,219,130.04
13566.0,242,3,833.41,447,874.71
13567.0,236,4,1083.69,349,0.0
13569.0,175,3,638.35,236,255.43
13570.0,51,1,239.49,51,0.0
13571.0,0,17,2846.82,539,1699.72
13572.0,13,1,1384.25,13,0.0
13573.0,61,5,653.84,445,262.63
13574.0,219,1,421.25,219,0.0
13576.0,27,17,7580.8,539,3970.94
13577.0,49,8,2158.43,533,1330.8500000000001
13578.0,217,1,147.66,217,0.0
13579.0,177,4,1236.7,467,302.34
13580.0,214,1,107.75,214,0.0
13581.0,117,2,280.53000000000003,222,0.0
13582.0,197,2,241.68,425,0.0
13583.0,487,1,664.001,487,781.03
13584.0,114,3,392.45,483,0.0
13585.0,338,3,684.54,546,0.0
13586.0,349,1,131.53,349,0.0
13587.0,257,3,961.1,471,712.4
13588.0,63,1,113.30000000000001,63,2365.65
13589.0,257,4,741.09,541,379.65
13590.0,7,15,5279.7,546,1069.89
13591.0,12,6,1753.04,533,340.9
13592.0,13,3,205.51,72,42.45
13593.0,71,12,4509.56,455,1014.13
13594.0,293,1,136.35000000000002,293,396.97
13595.0,324,3,818.22,454,0.0
13597.0,208,2,396.71,210,0.0
13598.0,303,4,609.42,459,180.17000000000002
13599.0,6,19,7019.62,546,2828.33
13600.0,120,2,518.42,442,0.0
13601.0,19,3,865.02,354,320.12
13602.0,189,3,596.28,368,428.89
13604.0,466,1,717.62,466,0.0
13605.0,195,2,522.67,379,0.0
13606.0,51,2,250.42,119,30.119999999999997
13607.0,210,1,400.3,210,678.01
13608.0,348,1,236.2,348,0.0
13609.0,401,1,167.35,401,0.0
13610.0,51,9,1393.72,511,782.16
13611.0,167,8,2450.88,544,868.65
13612.0,440,1,818.29,440,0.0
13613.0,260,5,1039.8500000000001,468,0.0
13614.0,138,3,954.48,359,1404.71
13615.0,126,8,6272.53,488,0.0
13616.0,376,2,288.1,499,0.0
13617.0,216,5,734.57,303,544.18
13619.0,352,2,231.69,482,0.0
13620.0,336,1,112.34,336,0.0
13622.0,504,1,658.95,504,0.0
13623.0,18,9,2370.63,545,195.86
13624.0,196,1,462.08,196,0.0
13625.0,404,1,301.26,404,0.0
13626.0,60,2,707.04,187,0.0
13627.0,12,4,1213.35,448,1032.55
13628.0,484,1,310.14,484,0.0
13629.0,18,12,8466.5,474,4904.36
13630.0,53,2,730.9200000000001,93,1068.86
13631.0,9,4,1330.0,75,1740.42
13632.0,41,5,2139.9100000000003,419,1508.24
13634.0,50,13,4123.72,506,949.75
13635.0,250,3,1928.13,546,1071.03
13636.0,60,3,541.45,93,407.66999999999996
13637.0,34,1,422.6,34,387.9
13639.0,244,1,312.93,244,1033.34
13640.0,419,1,405.0,419,0.0
13641.0,448,5,1016.47,542,0.0
13642.0,23,4,514.72,240,0.0
13643.0,190,7,1637.33,539,519.44
13646.0,207,2,326.25,207,0.0
13647.0,42,5,1818.2,411,1253.48
13648.0,208,8,1764.02,546,0.0
13649.0,64,6,1678.88,335,0.0
13650.0,15,6,2197.18,490,1090.82
13651.0,189,1,132.65,189,94.2
13652.0,64,4,2114.01,460,456.84000000000003
13653.0,295,1,152.2,295,0.0
13654.0,9,8,4773.51,545,1534.49
13655.0,49,5,1731.19,399,549.32
13656.0,145,3,861.9,403,216.95
13657.0,9,1,152.34,9,229.8
13658.0,12,5,4319.63,480,1705.87
13659.0,13,12,4894.88,468,0.0
13660.0,208,1,314.59,208,0.0
13661.0,411,1,325.24,411,0.0
13662.0,20,10,1885.29,466,364.82
13663.0,188,4,1858.04,454,189.47
13665.0,194,3,1711.6599999999999,312,0.0
13666.0,95,4,107.3,543,20.6
13668.0,9,25,10484.42,536,2272.5
13669.0,215,1,195.0,215,218.55
13671.0,202,1,194.95,202,0.0
13672.0,109,3,419.92,538,0.0
13674.0,240,1,240.68,240,0.0
13675.0,92,1,308.44,92,178.38000000000002
13676.0,347,2,243.9,427,0.0
13677.0,212,2,556.1899999999999,328,0.0
13679.0,301,3,281.26,543,0.0
13680.0,145,10,10104.84,543,692.45
13683.0,265,1,258.6,265,0.0
13684.0,93,4,596.98,429,0.0
13686.0,188,2,337.04,209,72.0
13687.0,246,1,11880.84,246,0.0
13688.0,443,1,375.5,443,0.0
13689.0,252,1,349.5,252,910.0
13691.0,204,1,212.78,204,0.0
13692.0,21,4,2497.66,228,616.74
13693.0,182,9,2011.82,540,0.0
13694.0,0,119,159642.54,543,33709.11
13695.0,21,5,552.08,385,2218.65
13696.0,229,3,2020.4,474,0.0
13698.0,404,2,465.53000000000003,489,0.0
13699.0,358,1,455.57,358,308.58000000000004
13700.0,48,8,1292.0,478,1321.46
13701.0,254,1,161.0,254,0.0
13702.0,253,1,135.18,253,0.0
13703.0,126,2,425.56,223,0.0
13705.0,181,5,1641.61,432,204.54
13706.0,110,2,631.17,434,0.0
13707.0,75,5,3365.86,344,0.0
13708.0,79,1,296.88,79,0.0
13709.0,123,6,1738.4,505,5325.04
13710.0,231,2,329.04,420,180.48
13711.0,26,9,1792.26,532,0.0
13712.0,54,2,766.42,418,0.0
13713.0,216,3,743.26,391,0.0
13714.0,273,1,161.35,273,0.0
13715.0,89,17,8483.29,446,0.0
13716.0,77,1,138.28,77,0.0
13717.0,48,4,888.88,293,874.42
13718.0,54,2,306.55,103,0.0
13719.0,13,8,2112.31,379,702.9399999999999
13720.0,46,2,432.1,62,367.8
13721.0,203,1,217.39999999999998,203,524.14
13722.0,90,8,4723.47,454,911.94
13723.0,25,6,1209.2,419,0.0
13724.0,445,1,213.01,445,0.0
13725.0,33,6,1751.6,116,228.96
13727.0,419,6,746.57,538,333.48
13728.0,6,13,2332.96,538,522.21
13729.0,243,3,724.73,492,0.0
13731.0,27,2,610.59,54,0.0
13733.0,218,2,487.03000000000003,543,0.0
13734.0,316,4,6701.640000000001,410,0.0
13735.0,42,10,7863.13,534,1950.09
13736.0,68,6,2391.84,541,0.0
13737.0,8,1,339.59999999999997,8,0.0
13738.0,204,1,440.93,204,0.0
13739.0,335,1,75.3,335,216.9
13740.0,48,5,1597.77,545,0.0
13741.0,25,1,162.96,25,505.47
13742.0,21,5,1642.48,128,1488.54
13743.0,25,2,353.15999999999997,67,712.68
13744.0,100,1,893.16,100,263.2
13745.0,354,1,477.32,354,300.04
13746.0,221,1,176.69,221,0.0
13747.0,181,2,249.39999999999998,232,0.0
13748.0,40,7,1900.95,546,367.4
13750.0,104,8,2643.72,425,958.46
13751.0,96,1,296.25,96,0.0
13752.0,16,4,1129.1200000000001,335,461.61
13753.0,95,4,2094.57,544,0.0
13754.0,125,2,320.45,245,126.6
13756.0,13,13,5421.59,532,2939.51
13757.0,482,1,195.55,482,0.0
13758.0,9,13,8577.95,546,839.03
13760.0,64,4,1211.94,401,151.70000000000002
13761.0,310,4,881.52,464,1070.65
13762.0,26,5,2472.48,506,0.0
13763.0,225,2,3502.48,243,1714.96
13764.0,145,4,1931.39,450,1021.87
13765.0,461,1,352.821,461,0.0
13766.0,303,1,190.35,303,0.0
13767.0,11,58,25561.46,546,9093.09
13768.0,534,2,875.97,538,0.0
13769.0,15,15,4451.92,531,1030.5800000000002
13770.0,230,4,785.37,538,0.0
13771.0,7,7,4559.22,460,1169.6
13772.0,47,6,2210.51,462,903.71
13773.0,204,2,301.54,467,0.0
13775.0,398,1,1049.66,398,0.0
13776.0,236,2,623.98,236,0.0
13777.0,15,47,40417.91,545,13543.76
13778.0,299,3,945.79,373,178.7
13779.0,323,1,161.13,323,0.0
13780.0,215,1,375.81,215,116.28000000000002
13781.0,58,3,778.83,529,0.0
13782.0,42,9,1243.02,541,550.7
13783.0,295,4,1542.09,481,0.0
13784.0,26,8,1219.9099999999999,258,1690.32
13785.0,236,4,542.49,268,0.0
13786.0,175,6,3358.94,544,0.0
13787.0,172,5,1019.86,502,202.64
13788.0,313,1,3.75,313,0.0
13789.0,196,1,239.45999999999998,196,0.0
13792.0,95,2,263.0,230,120.95
13793.0,454,1,96.0,454,0.0
13794.0,354,1,126.03,354,0.0
13795.0,196,4,836.3,445,0.0
13796.0,307,1,289.7,307,0.0
13797.0,244,3,1179.45,455,0.0
13798.0,4,85,60975.54,539,13024.09
13799.0,102,8,2456.41,452,347.15999999999997
13800.0,117,3,1679.56,544,0.0
13802.0,62,18,24790.75,469,1468.3600000000001
13803.0,63,3,1338.91,426,0.0
13804.0,97,3,1296.36,244,1912.16
13807.0,175,3,534.8,543,0.0
13809.0,113,3,679.6999999999999,268,0.0
13811.0,43,2,481.5,47,333.0
13813.0,335,4,1398.6100000000001,541,1366.8600000000001
13814.0,335,1,678.2,335,1579.12
13815.0,126,5,4460.39,473,3015.35
13817.0,159,1,128.7,159,254.28
13818.0,237,1,61.28,237,0.0
13819.0,109,6,2642.35,546,0.0
13820.0,226,3,660.65,488,0.0
13821.0,69,5,1295.24,512,115.49
13823.0,188,5,2445.79,532,957.66
13824.0,11,10,2848.8,445,465.96
13825.0,429,2,255.59,538,0.0
13829.0,229,1,102.0,229,0.0
13830.0,389,1,156.85000000000002,389,0.0
13831.0,8,15,5918.58,537,1105.0
13832.0,230,1,561.49,230,52.199999999999996
13833.0,212,1,316.56,212,384.8
13834.0,384,2,324.19,477,0.0
13835.0,23,4,589.15,453,506.12
13836.0,207,2,620.37,222,0.0
13837.0,19,2,271.24,125,0.0
13838.0,177,7,1512.47,387,241.48
13839.0,294,1,139.95000000000002,294,0.0
13840.0,224,1,651.4,224,0.0
13841.0,60,1,85.0,60,0.0
13842.0,7,15,4072.76,469,1557.15
13843.0,189,1,319.75,189,0.0
13846.0,50,3,1106.66,207,201.13
13847.0,527,1,310.72,527,0.0
13848.0,105,7,3015.0,538,320.0
13849.0,205,3,1931.35,432,1537.95
13851.0,96,6,2201.32,487,2405.14
13852.0,418,1,187.35000000000002,418,0.0
13854.0,4,30,9303.98,508,2647.7
13855.0,308,4,1310.34,539,0.0
13856.0,11,9,847.9300000000001,427,294.1
13857.0,201,6,1001.01,379,0.0
13859.0,134,2,515.86,337,0.0
13861.0,237,2,273.26,338,0.0
13862.0,40,4,1199.04,197,1357.05
13863.0,55,4,1239.55,401,0.0
13864.0,194,1,662.4000000000001,194,0.0
13865.0,97,1,123.30000000000001,97,378.26
13867.0,26,1,138.85,26,876.44
13869.0,70,9,6591.58,499,1519.99
13870.0,95,8,3485.17,477,2074.16
13871.0,14,9,3878.33,527,4007.52
13872.0,335,3,919.57,533,0.0
13873.0,26,7,879.72,454,159.20000000000002
13874.0,166,7,2049.15,481,0.0
13875.0,65,11,3711.2599999999998,530,1103.11
13877.0,278,2,332.44,497,117.24
13878.0,355,3,1191.53,412,1281.53
13879.0,453,1,395.5,453,0.0
13880.0,25,9,2198.52,370,2193.14
13881.0,21,27,31589.04,453,13020.94
13883.0,26,14,5628.32,539,931.7
13884.0,85,8,1297.13,278,344.25
13885.0,8,1,399.15000000000003,8,107.65
13887.0,12,1,349.55,12,0.0
13888.0,26,6,1802.94,383,366.11
13889.0,190,5,1574.3300000000002,494,416.90000000000003
13890.0,166,5,1233.92,541,1177.26
13891.0,186,3,863.56,390,0.0
13892.0,54,3,689.1999999999999,383,578.45
13893.0,105,1,821.1,105,0.0
13894.0,118,1,160.85,118,403.77
13895.0,323,2,1415.45,544,2593.07
13896.0,433,1,388.55,433,0.0
13897.0,246,2,849.56,485,311.16
13898.0,133,2,686.4,219,0.0
13899.0,82,1,298.5,82,90.02
13900.0,0,5,1602.0900000000001,432,8.5
13901.0,64,12,3457.44,511,2218.9
13902.0,440,5,34095.26,532,0.0
13903.0,208,1,165.45000000000002,208,0.0
13904.0,102,1,201.12,102,131.52
13905.0,540,1,312.65,540,0.0
13906.0,217,1,42.0,217,0.0
13907.0,499,1,136.8,499,0.0
13908.0,22,2,831.11,84,1538.44
13909.0,231,2,286.6,329,0.0
13911.0,5,17,3357.99,456,877.0
13912.0,231,1,124.95,231,0.0
13913.0,314,1,42.22,314,0.0
13915.0,202,1,70.80000000000001,202,0.0
13916.0,271,4,1275.81,483,0.0
13918.0,61,1,198.20000000000002,61,1014.64
13919.0,232,2,975.87,348,384.81
13920.0,239,4,1774.68,370,0.0
13921.0,210,4,730.7,529,0.0
13922.0,159,3,865.2,275,0.0
13927.0,245,1,359.27,245,348.99
13929.0,134,10,3064.3,502,429.8
13931.0,88,10,4398.06,544,859.3199999999999
13932.0,102,1,307.4,102,0.0
13934.0,71,1,922.1,71,0.0
13935.0,404,3,6116.92,460,0.0
13936.0,190,2,563.08,222,376.58
13937.0,210,1,721.28,210,158.85
13939.0,119,5,1176.91,420,384.05
13941.0,105,12,8128.3,531,2994.0
13942.0,342,1,320.0,342,0.0
13943.0,385,1,246.54,385,0.0
13944.0,461,1,200.43,461,0.0
13945.0,202,2,854.15,287,0.0
13946.0,9,5,1800.63,543,75.6
13948.0,168,4,548.76,543,0.0
13950.0,54,1,179.30999999999997,54,565.75
13951.0,44,2,516.05,102,158.4
13952.0,25,14,12823.521,531,0.0
13953.0,18,8,4875.0,536,1354.3600000000001
13955.0,113,2,427.31,183,117.86
13956.0,51,2,293.67,79,576.25
13957.0,225,3,458.25,466,0.0
13958.0,187,8,4709.2300000000005,542,0.0
13959.0,89,5,815.42,319,260.76
13961.0,200,1,538.4,200,0.0
13962.0,53,2,310.85,243,51.95
13963.0,116,17,3011.87,405,0.0
13964.0,195,2,438.9,238,0.0
13965.0,284,3,996.61,511,0.0
13966.0,243,1,390.86,243,0.0
13967.0,204,1,85.6,204,80.7
13968.0,231,1,123.66,231,0.0
13969.0,26,23,5819.01,432,6404.96
13970.0,194,2,846.55,245,0.0
13971.0,22,9,2883.83,490,1783.74
13972.0,9,1,145.9,9,44.349999999999994
13973.0,95,1,264.7,95,0.0
13974.0,390,1,264.13,390,413.59000000000003
13975.0,23,8,3794.17,483,1564.67
13976.0,14,4,1192.3600000000001,476,0.0
13977.0,219,1,519.8100000000001,219,0.0
13979.0,201,6,2546.36,544,869.87
13980.0,247,4,599.78,464,200.14
13981.0,223,1,331.14,223,0.0
13982.0,134,7,3477.58,496,968.01
13983.0,40,15,6050.39,538,1058.06
13984.0,57,10,1845.32,540,203.28
13985.0,22,9,3601.53,476,6271.77
13987.0,187,2,682.54,208,0.0
13988.0,8,4,1965.92,433,2791.88
13989.0,47,4,1656.65,371,369.40999999999997
13990.0,21,1,311.3,21,0.0
13992.0,188,2,142.7,271,76.8
13993.0,13,14,4802.17,544,1973.54
13995.0,53,10,2818.77,529,1083.24
13996.0,194,2,895.76,207,0.0
13997.0,327,3,382.31,358,0.0
13998.0,254,3,566.7,384,0.0
13999.0,22,21,6847.27,542,2654.9900000000002
14000.0,19,5,2046.34,545,0.0
14001.0,40,8,3796.15,301,733.94
14003.0,540,1,209.41,540,0.0
14004.0,96,5,2575.83,243,3682.62
14005.0,23,1,187.16,23,2687.56
14006.0,49,6,1896.57,460,300.1
14007.0,320,1,79.48,320,0.0
14008.0,240,1,509.04,240,0.0
14009.0,6,3,1099.91,270,0.0
14010.0,373,2,445.15,373,0.0
14011.0,288,2,457.82,415,0.0
14012.0,85,1,328.8,85,0.0
14013.0,83,3,730.05,431,354.52
14014.0,184,2,1443.03,384,505.18
14016.0,15,10,10426.83,508,976.58
14017.0,379,1,229.75,379,0.0
14018.0,453,1,367.15,453,0.0
14020.0,284,2,606.21,337,642.8
14021.0,19,6,1586.38,400,130.2
14022.0,33,2,792.15,294,0.0
14023.0,58,1,273.14,58,0.0
14024.0,198,1,318.04,198,327.7
14025.0,272,8,4057.9,391,0.0
14026.0,278,2,713.11,433,0.0
14028.0,358,3,10396.5,358,0.0
14030.0,51,17,7337.22,537,925.07
14031.0,4,36,31616.87,544,8875.18
14032.0,14,10,3410.25,533,1256.9
14033.0,363,1,109.44,363,0.0
14035.0,75,6,2129.28,420,727.44
14036.0,92,1,626.65,92,0.0
14037.0,172,5,801.55,540,35.400000000000006
14038.0,15,3,2225.82,481,844.0600000000001
14039.0,383,1,115.08000000000001,383,152.2
14040.0,23,28,10480.03,546,2165.54
14041.0,74,1,141.41,74,0.0
14042.0,533,1,431.98,533,0.0
14043.0,299,2,304.25,537,0.0
14044.0,117,7,2644.02,492,479.08
14045.0,145,15,10905.03,508,408.0
14046.0,92,1,154.99,92,0.0
14047.0,7,12,3582.34,484,321.54
14048.0,113,3,748.69,190,0.0
